114,10,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,-1,426,71.43166667,110200,843300,683550,3484.09698,7070.864218,5255.000938,0,0,0,0,1,0,0,0,0,0,0,0.033356831,0.033347149,0.033333628,0.866628989,0.033333403,0,0,0,0,0,0,0,0,0,0,0,0,0.616666667,0.083333333,0.116666667,0.083333333,6600
85,14,897,0.414965986,0.999999998,0.55090909,28,6,1,0,5.002229654,5,0,0,0,0,0,1,-1,412,81.6,10300,843300,324840,1336.007752,3449.651023,2301.700861,1100,10600,3350,0,0,1,0,0,0,0,0,0.040000179,0.040000114,0.83999747,0.040000141,0.040002097,0.412747779,0.134571277,0.032329989,0.006688963,0.828571429,0.171428571,0.381743544,0.1,0.75,-0.425,-0.9,-0.2,0.366666667,0.033333333,0.133333333,0.033333333,2400
324,10,436,0.557377048,0.999999996,0.676056336,11,9,11,0,4.809633028,8,0,1,0,0,0,0,-1,457,167.375,18300,843300,255575,2107.161538,6748.482315,3460.603291,1100,4300,1700,0,1,0,0,0,0,0,0,0.025010429,0.610496976,0.025000429,0.31420643,0.025285736,0.575941043,0.113956916,0.043577982,0.016055046,0.730769231,0.269230769,0.37556391,0.033333333,1,-0.449603175,-1,-0.155555556,0,0,0.5,0,1700
575,8,483,0.541666666,0.999999997,0.678688522,14,6,1,1,4.68115942,9,0,0,0,0,1,0,4,605,286.75,0,690400,102277.7778,0,4182.51,2658.354567,1900,5700,3366.666667,0,0,1,0,0,0,0,0,0.164212505,0.022224312,0.022270639,0.022231239,0.769061304,0.398556999,0.188901351,0.053830228,0.01242236,0.8125,0.1875,0.313669664,0.033333333,1,-0.140277778,-0.2,-0.05,0,0,0.5,0,3400
45,11,778,0.454896907,0.999999998,0.653395783,4,1,2,0,4.341902314,7,0,1,0,0,0,0,-1,1100,289.7142857,1400,843300,211885.7143,1176.642202,3758.618236,2425.89557,981,981,981,1,0,0,0,0,0,0,0,0.028573481,0.745447359,0.029177066,0.028680375,0.168121718,0.533743386,0.056297198,0.032133676,0.023136247,0.581395349,0.418604651,0.392502165,0.1,0.7,-0.321373457,-1,-0.025,0,0,0.5,0,411
238,14,383,0.551820727,0.999999996,0.720524014,12,8,1,1,4.25848564,8,0,0,0,0,1,0,-1,1300,297,0,843300,297087.5,0,3643.227763,2392.563698,142,13900,3148.857143,0,0,0,1,0,0,0,0,0.025033314,0.025004183,0.150692611,0.025002392,0.774267501,0.415018315,0.183553792,0.039164491,0.015665796,0.714285714,0.285714286,0.472174603,0.16,1,-0.265277778,-0.5,-0.125,0,0,0.5,0,1700
612,9,487,0.577167018,0.999999997,0.702875397,10,0,1,0,4.704312115,10,0,0,0,0,0,1,4,462,297.8,3000,690400,162220,1211.5,4503.416,2826.735653,0,0,0,1,0,0,0,0,0,0,0,0.0200002,0.020001283,0.820000902,0.11999665,0.020000966,0.491708895,0.047843401,0.04312115,0.030800821,0.583333333,0.416666667,0.294704185,0.125,0.6,-0.22519943,-0.6,-0.1,1,0.5,0.5,0.5,4700
349,8,285,0.645283016,0.999999994,0.751381211,6,6,20,1,4.463157895,8,0,0,0,0,0,0,-1,668,251.375,5000,843300,283962.5,1862,9300.617647,4754.084937,888,1700,1294,0,0,0,0,1,0,0,0,0.025000132,0.381052429,0.025000075,0.543921233,0.02502613,0.449901478,0.109622332,0.052631579,0.028070175,0.652173913,0.347826087,0.439555556,0.1,1,-0.333035714,-0.6,-0.166666667,0.25,0.25,0.25,0.25,934
320,12,417,0.560096153,0.999999996,0.673684208,10,5,4,0,5.050359712,10,0,0,0,0,1,0,-1,4400,788.5555556,0,843300,122180,0,5873.214286,3197.49884,1100,2200,1650,0,0,0,0,0,1,0,1,0.182674073,0.122717684,0.020003736,0.020132057,0.654472451,0.447365278,0.129353262,0.055155875,0.016786571,0.766666667,0.233333333,0.300472426,0.033333333,0.6,-0.229166667,-0.5,-0.1,0.47,0.005,0.03,0.005,2500
279,6,401,0.452499999,0.999999996,0.569672129,10,8,2,0,4.735660848,9,0,0,0,0,1,0,-1,813,216.6666667,3500,843300,165244.4444,1804.333333,3569.401335,2776.305838,721,6300,3505,0,0,0,0,1,0,0,0,0.022296073,0.022226785,0.375595649,0.022223089,0.557658403,0.329037267,0.055434783,0.019950125,0.007481297,0.727272727,0.272727273,0.275,0.1,0.75,-0.308333333,-0.5,-0.125,0.4,-0.1,0.1,0.1,3200
398,11,1998,0.351337448,0.999999999,0.490550534,56,6,21,0,4.396396396,9,0,1,0,0,0,0,-1,658,219.3333333,0,843300,148044.4444,0,3450.897041,1647.524997,870,2600,1735,0,0,0,0,1,0,0,0,0.022227942,0.375796805,0.02222566,0.557524638,0.022224954,0.499334115,0.110818216,0.047547548,0.022022022,0.683453237,0.316546763,0.355651629,0.1,1,-0.319760101,-1,-0.05,0.566666667,0.045454545,0.066666667,0.045454545,484
56,7,674,0.528358208,0.999999997,0.722646309,8,2,2,2,4.666172107,8,0,0,0,0,1,0,-1,374,96.85714286,0,843300,221137.5,0,3417.645153,2562.18172,4100,4100,4100,0,0,0,1,0,0,0,0,0.025020864,0.025003025,0.27278781,0.025001527,0.652186773,0.462300027,0.150337155,0.035608309,0.008902077,0.8,0.2,0.297695707,0.1,0.6,-0.175925926,-0.25,-0.1,0,0,0.5,0,4400
99,12,434,0.48611111,0.999999996,0.64344262,4,2,4,0,4.51843318,7,0,0,0,0,1,0,-1,1200,426.1428571,7900,843300,323114.2857,2313.944444,4488.705882,3218.084416,7900,29900,18900,0,0,1,0,0,0,0,0,0.028582761,0.028572501,0.173499737,0.028571805,0.740773195,0.583648459,0.208158263,0.048387097,0.00921659,0.84,0.16,0.394557823,0.05,0.8,-0.21875,-0.5,-0.125,0,0.3,0.5,0.3,1600
191,10,349,0.611764704,0.999999995,0.793269227,9,0,1,0,4.979942693,8,0,0,0,0,0,1,-1,402,136.6666667,0,843300,164175,0,5274.142857,2553.594472,0,0,0,0,1,0,0,0,0,0,0,0.025002396,0.025015627,0.899094498,0.025023988,0.025863491,0.438999691,0.126410792,0.051575931,0.014326648,0.782608696,0.217391304,0.298358586,0.1,0.7,-0.346190476,-0.714285714,-0.166666667,0.833333333,-0.388888889,0.333333333,0.388888889,704
210,12,1229,0.458745874,0.999999999,0.65749656,11,1,12,0,5.004068348,5,0,0,0,0,0,1,-1,529,123.4,12200,843300,301120,1507.546392,3686.106061,2696.20977,707,707,707,0,0,0,1,0,0,0,0,0.040001632,0.04000004,0.839996218,0.040000014,0.040002096,0.388104118,0.010089355,0.017900732,0.017087063,0.511627907,0.488372093,0.260440771,0.1,0.5,-0.222089947,-0.6,-0.025,0.4,-0.2,0.1,0.2,1100
574,10,133,0.730158724,0.999999988,0.874999989,1,0,0,1,4.706766917,5,0,1,0,0,0,0,4,668,290.4,22300,690400,182600,2889.825493,5211.458333,3863.720195,0,0,0,0,0,0,1,0,0,0,0,0.040000018,0.839895884,0.04000025,0.040103836,0.040000012,0.42,0.115,0.037593985,0.015037594,0.714285714,0.285714286,0.27,0.05,0.5,-0.183333333,-0.2,-0.166666667,0,0,0.5,0,10400
175,10,0,0,0,0,0,0,16,1,0,6,0,0,0,0,0,1,-1,620,165.25,0,843300,177850,0,3530.021134,1770.769555,0,0,0,0,0,0,1,0,0,0,0,0.033334657,0.03333402,0.866662163,0.033333735,0.033335425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1800
162,9,598,0.47048611,0.999999997,0.640483382,4,3,2,0,4.317725753,4,0,0,0,0,1,0,-1,924,246.5,924,843300,542856,924,3514.164033,2622.40641,4700,4700,4700,0,0,1,0,0,0,0,0,0.050196174,0.050003887,0.050003675,0.050001783,0.799794481,0.465134237,0.198306562,0.036789298,0.008361204,0.814814815,0.185185185,0.378568477,0.1,0.5,-0.118571429,-0.2,-0.05,0.666666667,-0.333333333,0.166666667,0.333333333,1000
265,8,163,0.677018629,0.999999989,0.857142848,4,1,0,0,4.717791411,6,0,0,0,0,0,1,-1,703,175,0,843300,267266.6667,0,3608.693473,1549.201232,978,978,978,0,0,0,0,1,0,0,0,0.033339468,0.033339961,0.866645734,0.033337383,0.033337453,0.297222222,0.129166667,0.030674847,0.018404908,0.625,0.375,0.36,0.1,0.5,-0.15,-0.2,-0.05,0,-0.05,0.5,0.05,536
208,13,284,0.455516013,0.999999993,0.594771238,3,2,1,0,4.436619718,7,0,0,0,0,1,0,-1,953,318.2857143,7000,843300,324357.1429,2345.61557,3569.21972,3040.78879,9500,9500,9500,0,0,0,0,0,1,0,1,0.028638744,0.028574301,0.174614115,0.164482482,0.603690358,0.50021645,0.225342713,0.045774648,0.007042254,0.866666667,0.133333333,0.331243756,0.136363636,0.5,-0.125,-0.125,-0.125,0,0,0.5,0,2000
342,8,1106,0.398912058,0.999999998,0.661141804,6,2,3,1,4.54159132,8,1,0,0,0,0,0,-1,508,189.2857143,0,843300,195525,0,7045.431579,4013.671667,21900,21900,21900,0,0,0,0,1,0,0,0,0.899432984,0.02502159,0.025029868,0.025101038,0.02541452,0.517383758,0.113700798,0.036166365,0.013562387,0.727272727,0.272727273,0.356550325,0.033333333,0.8,-0.368703704,-1,-0.05,0.066666667,0.033333333,0.433333333,0.033333333,703
504,13,881,0.47410817,0.999999998,0.704312114,19,0,1,0,4.700340522,8,0,0,0,0,0,1,4,325,80.75,1000,843300,316800,474,7316.242925,3007.590674,0,0,0,0,0,0,1,0,0,0,0,0.025001151,0.025444606,0.525055281,0.398385784,0.026113178,0.445149767,0.113535132,0.028376844,0.013620885,0.675675676,0.324324324,0.395547186,0.1,1,-0.318215812,-0.9,-0.05,0,0,0.5,0,472
469,10,253,0.597609559,0.999999994,0.699999996,3,3,1,0,5.027667984,6,0,0,0,0,1,0,4,442,143.75,0,843300,175816.6667,0,3266.698581,1772.346628,9800,9800,9800,0,0,0,1,0,0,0,0,0.033446392,0.033357505,0.033354936,0.357482066,0.542359101,0.393614719,0.201003542,0.035573123,0.011857708,0.75,0.25,0.515151515,0.136363636,1,-0.071428571,-0.071428571,-0.071428571,0,0,0.5,0,547
155,7,822,0.460674157,0.999999998,0.629098359,8,4,2,0,4.53649635,3,0,0,1,0,0,0,-1,393,130.3333333,11100,843300,514933.3333,1658.825758,3504.933802,2799.34054,2400,9400,5900,0,0,1,0,0,0,0,0,0.733071251,0.066666941,0.066928339,0.066666729,0.066666739,0.368385281,0.092670996,0.03163017,0.010948905,0.742857143,0.257142857,0.292051282,0.1,0.6,-0.274603175,-0.5,-0.071428571,0.6,0.5,0.1,0.5,2700
126,10,277,0.603636361,0.999999994,0.773584901,2,1,1,2,4.339350181,5,0,0,1,0,0,0,-1,450,106.318,4100,843300,578360,1429.357143,5316.190134,3424.597777,2200,2200,2200,0,0,0,1,0,0,0,0,0.839441186,0.04000315,0.040133174,0.040000323,0.040422168,0.470708458,0.180182318,0.061371841,0.007220217,0.894736842,0.105263158,0.304984721,0.1,0.7,-0.25,-0.4,-0.1,0,0,0.5,0,1300
203,13,470,0.525862068,0.999999996,0.712177119,5,4,4,0,4.842553191,6,0,0,0,0,0,1,-1,1400,335.8333333,3100,843300,251450,1488.985075,3592.678049,2589.770388,707,1400,1047.5,0,0,0,1,0,0,0,0,0.033334586,0.033333534,0.866663647,0.033333449,0.033334784,0.287140637,-0.010304973,0.034042553,0.034042553,0.5,0.5,0.192897727,0.05,0.5,-0.223263889,-0.6,-0.1,0,0,0.5,0,1400
252,13,536,0.486973947,0.999999997,0.636363634,8,4,1,0,4.555970149,5,0,0,1,0,0,0,-1,211,59.836,663600,843300,710260,3314.884093,5650.416824,4084.993286,1500,21900,8600,0,0,0,1,0,0,0,0,0.839816275,0.040029795,0.040080017,0.040073343,0.04000057,0.513220686,0.179290835,0.029850746,0.014925373,0.666666667,0.333333333,0.4803125,0.1,1,-0.234623016,-1,-0.05,1,1,0.5,1,1400
146,15,410,0.536082473,0.999999996,0.702586204,12,9,1,1,4.753658537,8,0,0,0,0,1,0,-1,377,167.8571429,0,843300,279500,0,3490.551453,2343.121134,1600,7800,3300,0,0,0,0,1,0,0,0,0.025052964,0.025040283,0.025002914,0.025000235,0.899903604,0.339206349,0.053134921,0.026829268,0.014634146,0.647058824,0.352941176,0.208928571,0.05,0.5,-0.134027778,-0.3,-0.0125,0,0,0.5,0,1600
64,12,1115,0.390199637,0.999999998,0.567741935,6,1,6,0,4.678026906,10,0,0,0,0,0,1,-1,653,142.7,999,843300,226209.9,778,3436.25146,1865.311754,0,0,0,0,0,1,0,0,0,0,0,0.020000146,0.020000143,0.919999089,0.02000013,0.020000493,0.475034369,0.128765941,0.034977578,0.010762332,0.764705882,0.235294118,0.368043068,0.05,0.8,-0.36875,-0.7,-0.125,0,0,0.5,0,836
126,13,376,0.664772725,0.999999996,0.771317826,7,4,2,1,4.938829787,7,0,1,0,0,0,0,-1,559,102.1666667,0,843300,388800,0,4251.928945,2832.17737,2000,2400,2200,0,0,0,1,0,0,0,0,0.028613837,0.02929517,0.028573221,0.884938098,0.028579674,0.34927686,0.188533058,0.015957447,0.002659574,0.857142857,0.142857143,0.306060606,0.1,0.7,-0.3125,-0.3125,-0.3125,0,0,0.5,0,621
601,11,540,0.552631578,0.999999997,0.66216216,11,3,14,4,4.816666667,6,0,0,1,0,0,0,4,823,450,3800,690400,351550,1828.153846,5469.585209,3339.434181,579,3700,2139.5,0,0,0,0,1,0,0,0,0.515118374,0.033336708,0.384501622,0.033333862,0.033709434,0.537460815,0.145376176,0.035185185,0.007407407,0.826086957,0.173913043,0.291626794,0.1,0.5,-0.3375,-0.8,-0.1,0.2,0.3,0.3,0.3,2200
576,8,161,0.715189869,0.99999999,0.846938767,5,2,1,0,4.726708075,8,0,0,0,0,1,0,4,554,177.1666667,0,690400,126937.5,0,4381.807692,2611.237741,11400,11400,11400,0,1,0,0,0,0,0,0,0.025075071,0.025001757,0.025075712,0.025011473,0.899835986,0.618867244,0.081493506,0.068322981,0.031055901,0.6875,0.3125,0.394214876,0.136363636,0.8,-0.385,-1,-0.1,0,0,0.5,0,1600
652,11,909,0.471655328,0.999999998,0.63868613,7,2,0,16,4.559955996,9,0,0,0,0,0,0,217,460,341.2222222,19800,617900,300488.8889,2807.50536,8753.10625,4255.649129,1400,1500,1450,0,0,1,0,0,0,0,0,0.022239264,0.345867491,0.022222786,0.587443173,0.022227285,0.508835584,0.205926321,0.052805281,0.00990099,0.842105263,0.157894737,0.385193452,0.1,0.75,-0.291358025,-0.6,-0.05,0.3,1,0.2,1,3000
597,10,2365,0.359451084,0.999999999,0.472167649,102,5,16,0,4.838477801,9,0,1,0,0,0,0,4,354,285,0,690400,123777.7778,0,4157.544236,2612.505928,1100,2400,1620,0,1,0,0,0,0,0,0,0.02222275,0.910639698,0.022222499,0.022692367,0.022222685,0.50560284,0.209809964,0.060465116,0.007610994,0.888198758,0.111801242,0.312926467,0.033333333,1,-0.308564815,-0.4,-0.1,0,0,0.5,0,3000
435,13,654,0.516129031,0.999999997,0.777126097,13,0,1,0,4.443425076,10,0,0,0,0,1,0,4,745,235.6666667,0,843300,147430,0,4991.357143,2476.543078,0,0,0,0,0,1,0,0,0,0,0,0.020010879,0.020077597,0.020115096,0.312386988,0.62740944,0.481819144,0.030284632,0.042813456,0.027522936,0.608695652,0.391304348,0.318109926,0.05,0.6,-0.363888889,-1,-0.1,0,0,0.5,0,1200
204,10,544,0.533210331,0.999999997,0.733333331,12,1,0,8,4.53125,7,0,0,0,0,0,0,-1,330,112.8333333,0,843300,374900,0,8026.250566,4466.827123,1500,1500,1500,0,0,1,0,0,0,0,0,0.028572305,0.529335645,0.028571936,0.384948214,0.028571901,0.488649448,0.067945924,0.051470588,0.045955882,0.528301887,0.471698113,0.415136054,0.1,1,-0.277,-1,-0.05,0.214285714,-0.071428571,0.285714286,0.071428571,1100
688,10,225,0.600896858,0.999999992,0.74603174,2,0,1,0,4.52,4,0,0,1,0,0,0,217,866,476,1500,69100,29850,1188.666667,2717.717027,2122.889244,0,0,0,0,1,0,0,0,0,0,0,0.360396875,0.050277441,0.050000388,0.050000124,0.489325172,0.527156085,0.135925926,0.048888889,0,1,0,0.324242424,0.1,0.6,0,0,0,0.5,0,0,0,1700
282,12,330,0.549689439,0.999999995,0.709844556,6,3,2,0,4.357575758,10,0,0,0,0,1,0,-1,955,281,6400,843300,151460,1284.708333,3864.978723,2765.23382,4600,4600,4600,0,1,0,0,0,0,0,0,0.110492763,0.020005491,0.020790805,0.138728,0.70998294,0.369958832,0.073172057,0.054545455,0.018181818,0.75,0.25,0.236886724,0.1,0.5,-0.289351852,-0.7,-0.05,0.15,0.1,0.35,0.1,876
72,10,215,0.532710278,0.999999993,0.560810807,6,1,16,0,4.348837209,6,0,0,0,0,0,0,-1,610,100.8333333,33100,843300,401566.6667,2898.740741,5825.29593,4233.219175,5000,5000,5000,0,1,0,0,0,0,0,0,0.033481917,0.033359977,0.033335112,0.434834606,0.464988389,0.477272727,0.265151515,0.037209302,0.004651163,0.888888889,0.111111111,0.395833333,0.1,1,-0.25,-0.25,-0.25,0.5,0.5,0,0.5,15100
623,14,981,0.50955414,0.999999998,0.706086955,6,4,0,26,4.44648318,5,0,1,0,0,0,0,4,340,245.2,13500,690400,291200,1814.35,4636.77038,3045.825241,1100,93800,32266.66667,0,0,0,1,0,0,0,0,0.040002804,0.041829965,0.257797781,0.62036936,0.040000089,0.462951666,-0.007873725,0.057084608,0.054026504,0.513761468,0.486238532,0.422206826,0.05,1,-0.434808326,-1,-0.05,0,0,0.5,0,1400
13,11,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,-1,1600,329.5714286,3500,843300,467942.8571,2220,7811.053763,4803.593341,0,0,0,0,0,0,0,1,0,0,0,0.028591025,0.173131052,0.028635288,0.741071114,0.028571522,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1,0.2,1,1200
216,13,338,0.527950309,0.999999995,0.614678896,6,3,10,3,4.547337278,7,0,0,0,0,0,1,-1,887,185.8,0,843300,240057.1429,0,3898.142857,2107.138743,1200,10100,4833.333333,0,0,0,0,1,0,0,0,0.028572035,0.02857184,0.885711264,0.028571706,0.028573155,0.322808442,0.009253247,0.020710059,0.023668639,0.466666667,0.533333333,0.308441558,0.136363636,0.6,-0.2375,-0.875,-0.1,0.95,0.6,0.45,0.6,6900
429,6,190,0.691489358,0.999999993,0.740740735,17,4,11,0,5.594736842,7,0,0,0,0,0,0,4,1300,405,1500,843300,291400,1400,8573.464912,4931.864814,1600,1600,1600,0,1,0,0,0,0,0,0,0.17193175,0.029379557,0.028571609,0.741539832,0.028577252,0.483333333,0.136309524,0.042105263,0.015789474,0.727272727,0.272727273,0.390625,0.05,0.6,-0.188888889,-0.2,-0.166666667,0,0,0.5,0,1100
205,14,522,0.609406952,0.999999997,0.718840578,30,5,0,28,4.649425287,5,0,1,0,0,0,0,-1,84,32.75,0,843300,272920,0,3933.367647,2853.464691,943,9400,3335.75,0,1,0,0,0,0,0,0,0.040000798,0.040901077,0.040001054,0.839096641,0.04000043,0.43226692,0.095766023,0.036398467,0.019157088,0.655172414,0.344827586,0.370813397,0.1,0.85,-0.331904762,-0.7,-0.071428571,0.5,0.5,0,0.5,4800
216,11,720,0.54403409,0.999999998,0.686974788,5,5,1,12,4.743055556,10,0,1,0,0,0,0,-1,781,306.875,0,843300,181380,0,28542.11111,5308.938992,726,7000,2370.4,0,0,0,0,1,0,0,0,0.020002116,0.020305284,0.020001266,0.919690335,0.020001,0.411497542,0.160857363,0.043055556,0.013888889,0.756097561,0.243902439,0.433774612,0.1,1,-0.379642857,-0.625,-0.071428571,0,0,0.5,0,1100
150,11,533,0.503787878,0.999999997,0.698113205,10,1,3,0,4.656660413,8,0,0,0,0,0,1,-1,1200,422.4,0,843300,126787.5,0,3494.083088,1324.937662,0,0,0,1,0,0,0,0,0,0,0,0.025004552,0.025075562,0.35961847,0.025045235,0.56525618,0.40297619,0.01875,0.024390244,0.009380863,0.722222222,0.277777778,0.304945055,0.1,0.6,-0.5,-0.8,-0.1,0,0,0.5,0,3300
228,11,228,0.688596488,0.999999992,0.857142851,9,2,0,2,4.521929825,10,0,0,0,0,1,0,-1,569,104,9100,843300,380040,1699.078947,3821.63105,2951.94393,1600,1600,1600,0,0,0,0,0,0,1,1,0.020072966,0.120114089,0.020024875,0.020235082,0.819552987,0.481547619,0.266071429,0.057017544,0.013157895,0.8125,0.1875,0.431868132,0.2,0.8,-0.308333333,-0.6,-0.125,0,0,0.5,0,2500
338,11,336,0.578124998,0.999999995,0.676190473,15,5,11,1,4.657738095,6,0,1,0,0,0,0,-1,199,90.5,12900,843300,221500,2855.17931,3582.545966,3232.618301,4200,10500,6800,0,1,0,0,0,0,0,0,0.033354464,0.52570228,0.033333641,0.374275738,0.033333877,0.424652778,0.189236111,0.032738095,0.011904762,0.733333333,0.266666667,0.525,0.1,1,-0.264583333,-0.4,-0.166666667,0,0,0.5,0,3600
652,8,783,0.559523809,0.999999998,0.73131313,5,0,1,0,4.810983397,10,0,1,0,0,0,0,217,1600,697,0,617900,85870,0,18250,3302.528893,0,0,0,0,0,1,0,0,0,0,0,0.020005695,0.517427501,0.11633863,0.326224902,0.020003271,0.490720725,0.072868121,0.047254151,0.029374202,0.616666667,0.383333333,0.389311162,0.0625,1,-0.337439614,-0.5,-0.1,0.4,-0.4,0.1,0.4,2400
248,10,1014,0.432245301,0.999999998,0.64144144,5,3,1,3,4.357988166,10,0,0,0,0,1,0,-1,1000,316,0,843300,233260,0,3586.956362,2436.655761,2300,11000,6700,1,0,0,0,0,0,0,0,0.020002991,0.020000989,0.020000823,0.020000893,0.919994305,0.537618156,0.158473783,0.050295858,0.020710059,0.708333333,0.291666667,0.405275444,0.033333333,1,-0.219756236,-0.8,-0.05,0,0.1,0.5,0.1,1100
552,9,543,0.532319391,0.999999997,0.669669668,15,0,1,0,4.930018416,9,0,0,0,0,0,1,4,342,104.5555556,2200,843300,120933.3333,1258.4,3292.387138,2282.843541,0,0,0,0,0,0,0,1,0,0,0,0.022222545,0.022224081,0.800250652,0.02222237,0.133080352,0.447315416,0.074158249,0.02946593,0.011049724,0.727272727,0.272727273,0.344460227,0.1,0.8,-0.315277778,-0.6,-0.125,0,0,0.5,0,82
695,9,203,0.593582885,0.99999999,0.737864071,0,0,1,0,3.906403941,9,0,0,0,0,1,0,217,442,312,0,69100,17142.22222,0,2833.439535,1102.637497,0,0,0,0,1,0,0,0,0,0,0,0.022228837,0.022240504,0.022226486,0.022226341,0.911077833,0.661616162,0.15959596,0.024630542,0.004926108,0.833333333,0.166666667,0.307272727,0.1,0.5,-0.1,-0.1,-0.1,0,0,0.5,0,1700
676,7,881,0.488027365,0.999999998,0.653641207,34,31,30,0,4.594778661,10,0,0,0,0,0,0,217,1100,505,3200,617900,112600,1840.797814,5216.666667,3386.718765,191,9800,1841.4,0,0,0,0,0,0,1,1,0.02003514,0.791454377,0.020012093,0.148495874,0.020002517,0.466861318,0.090126953,0.059023837,0.03291714,0.641975309,0.358024691,0.315913253,0.05,1,-0.268582375,-0.7,-0.1,0.5,0.25,0,0.25,1400
684,10,190,0.657894733,0.999999991,0.784482752,7,2,0,0,4.757894737,10,0,0,0,1,0,0,217,531,381,0,80400,34490,0,4465.363636,2529.451129,2000,2000,2000,0,0,0,0,0,1,0,1,0.20474375,0.412904708,0.340996471,0.02059883,0.020756241,0.373809524,0.20952381,0.047368421,0,1,0,0.325925926,0.033333333,0.5,0,0,0,0.55,0.35,0.05,0.35,4900
133,9,602,0.480069323,0.999999997,0.676737158,8,5,3,1,4.458471761,8,0,0,0,0,1,0,-1,309,94.25,23200,843300,386550,2366.462166,3996.735849,3148.559419,6800,21200,14000,0,0,0,1,0,0,0,0,0.025032292,0.025000528,0.025009168,0.025000095,0.899957917,0.372844892,0.080035098,0.034883721,0.029900332,0.538461538,0.461538462,0.321892393,0.1,0.8,-0.198225309,-1,-0.1,0,0,0.5,0,1900
414,15,613,0.515859765,0.999999997,0.67195767,7,0,1,0,4.734094617,10,0,0,1,0,0,0,4,579,159,0,843300,222710,0,4078.611465,2668.755298,0,0,0,0,0,1,0,0,0,0,0,0.320894459,0.020001431,0.397661285,0.020000391,0.241442434,0.49620155,0.146937984,0.03588907,0.014681892,0.709677419,0.290322581,0.423863636,0.1,1,-0.137962963,-0.2,-0.05,0,0,0.5,0,1700
349,12,113,0.72277227,0.999999982,0.839285699,5,1,0,0,4.362831858,8,0,0,1,0,0,0,-1,569,176.82375,8000,843300,226475,1044.016529,3830.750751,2750.367471,10300,10300,10300,0,0,0,0,1,0,0,0,0.390034349,0.025072675,0.156920878,0.025012502,0.402959596,0.357407407,0.175925926,0.03539823,0,1,0,0.395833333,0.033333333,0.8,0,0,0,0.375,-0.125,0.125,0.125,847
209,10,382,0.572207083,0.999999996,0.726457396,10,10,4,0,4.45026178,8,0,1,0,0,0,0,-1,457,204.5,1800,843300,193637.5,1059,3571.133025,2468.48382,1100,13700,4870,0,0,0,0,1,0,0,0,0.025017353,0.202827504,0.721689882,0.025465165,0.025000095,0.509027778,0.094753086,0.04973822,0.023560209,0.678571429,0.321428571,0.371491228,0.1,1,-0.353395062,-0.6,-0.125,0,0,0.5,0,838
353,11,176,0.590643271,0.99999999,0.718446595,3,2,1,0,4.136363636,4,0,0,0,1,0,0,-1,1000,371.75,11100,843300,243125,3571.268128,6261.166667,4693.971294,1100,14600,7850,1,0,0,0,0,0,0,0,0.050000707,0.799711545,0.05000011,0.050287553,0.050000084,0.289646465,0.122727273,0.017045455,0,1,0,0.245454545,0.136363636,0.35,0,0,0,0.454545455,0.136363636,0.045454545,0.136363636,4800
463,8,1809,0.362227325,0.999999999,0.52739726,25,4,21,0,4.262023217,7,0,0,0,0,1,0,4,570,179,15700,843300,201585.7143,2065.73487,3264.356242,2700.977763,564,8400,5454.666667,0,0,1,0,0,0,0,0,0.028623808,0.0285724,0.173222387,0.028571663,0.741009742,0.537893256,0.305643836,0.071862908,0.012714207,0.849673203,0.150326797,0.490030803,0.033333333,1,-0.219987923,-1,-0.05,0.541666667,0.316666667,0.041666667,0.316666667,20100
541,8,211,0.762626259,0.999999993,0.828358203,7,2,1,11,4.45971564,10,0,0,0,1,0,0,4,349,116.1,22100,843300,256360,2549.333333,4885.827723,3680.42168,1300,1300,1300,0,1,0,0,0,0,0,0,0.257263753,0.594780809,0.02010903,0.10771392,0.020132488,0.509090909,0.156818182,0.037914692,0.004739336,0.888888889,0.111111111,0.390625,0.1,0.8,-0.7,-0.7,-0.7,0.5,0.5,0,0.5,5700
710,11,233,0.59433962,0.999999992,0.719999994,9,7,0,0,4.721030043,7,0,0,0,0,1,0,217,783,413.7142857,3800,51900,26042.85714,1673.945946,2814.324627,2275.45244,0,0,0,1,0,0,0,0,0,0,0,0.028638014,0.028634174,0.028590234,0.028574079,0.885563498,0.347041847,0.08030303,0.030042918,0.021459227,0.583333333,0.416666667,0.369480519,0.1,0.6,-0.18,-0.25,-0.125,0,0,0.5,0,776
262,9,534,0.493358633,0.999999997,0.643076921,5,4,3,0,4.805243446,6,0,0,0,0,1,0,-1,82,40.2,0,843300,486233.3333,0,3823.447519,2751.758461,1500,23700,9833.333333,1,0,0,0,0,0,0,0,0.033462754,0.03333723,0.033394862,0.033334528,0.866470626,0.524542125,0.063415751,0.035580524,0.018726592,0.655172414,0.344827586,0.315037594,0.1,0.6,-0.29125,-0.6,-0.05,0.642857143,0.214285714,0.142857143,0.214285714,11200
49,13,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,-1,1800,359.2,15400,843300,454280,3413.302575,8600,5166.923477,0,0,0,0,0,0,1,0,0,0,0,0.040507372,0.04002605,0.040094453,0.280360041,0.599012084,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0.5,1,9800
